Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M48,0.00011475521977940295,4589308.067717438,22638312.071568355,4801797.456474709,1.7978838367001951e-06,2247954.606705757,2404324.167191498,44543.630429573015,5.511281380705155e-20
M49,1.1294820073693392,5155717.397003523,20188927.164391506,3554662.5528633934,1.0000168557704633e-06,1792574.703997034,6122925.483275235,35496.9200987368,5.073186801910219e-19
M50,6.358742156345756e-17,4399995.958402972,15778183.89001151,6055226.6368092075,4.7416316342393643e-07,2449940.1939544496,104982.71943695591,978144.5337828817,6.632968988565145e-21
M51,5.974819393440007e-22,2703432.220937236,22000621.24404683,5588837.514713471,2.5173301221301233e-07,2121630.6661009253,5491294.7732741805,3066.4800882521636,1.881149204019393e-22
M52,0.0007291836859342188,5094428.196858029,20565388.441522323,4837392.844879829,1.3690388245650558e-06,1739943.9341101637,6622814.190285337,190580.97985209306,2.2570141483406824e-10
M53,0.1556206137215757,1829315.2717430121,22748013.94818934,3392400.667840289,3.9481494365438685e-07,1878133.06417661,6704442.526449128,130540.00385389014,4.4338959271575804e-23
M54,3.236445397187317e-06,4524242.534857247,14718677.99972103,81047.11745669736,1.0755638097044678e-07,11161.02855395149,7817427.29714618,2212312.261506577,7.708126471256772e-07
M55,7.753399187821741e-06,5259449.851877451,19229361.513451185,4411688.955539993,4.429614448467976e-07,1565427.4962601778,8540628.285633702,5.069691363403289,1.1635293266498298e-28
M56,1.401486696254096e-19,4812511.333016809,20660169.027611025,1299366.8163627682,2.0409351266332846e-06,26781.447868729876,5932636.89729403,1832292.4363724825,4.800495310642969e-21
M57,2.248230326803719e-11,3358689.5545610255,27087600.396375384,2250508.9986380055,7.613667403441534e-07,2325103.643141807,3673814.396619294,370630.5505411333,1.949788364213519e-18
M58,4.159485863664797,3737329.1720318706,23302235.641847983,3771145.6883983864,3.022138232080996e-07,2321324.7525778217,5098130.308307975,0.0015916282335349113,1.1108839609183288e-26
M59,0.0022059764398429708,4122276.828960968,21537916.21426309,5234856.802282401,4.000396864877323e-07,1825923.3334345699,5298925.82397004,119564.3365056359,4.067085522973722e-27
M60,0.03248136491338906,1908246.6882607453,21896817.929660056,8525524.93137444,4.1493021070160774e-08,2731883.397118048,0.0001877793269787634,0.7716212060080821,1.9471677918660912e-19
M61,7.084602525884738e-10,1688235.0066487433,18670358.262760505,8095296.506526307,9.263011488279356e-07,2617383.2180471746,0.0004358372871301961,942165.6311894773,1.1148043302710472e-18
M62,7.225490693325075e-05,5180449.234584951,12639021.881843377,10885775.844566807,2.2859230748560413e-13,2068987.9279531913,1.821314363958935,9.85063954384414,5.540269946707332e-15
M63,0.0004948291512869168,3899450.674787128,18775602.246495184,8526080.410623495,2.5169356667276604e-09,1819728.8554815545,745189.6186210592,1484.1901059983693,2.294762615740352e-20
M64,3.5415513771386924e-05,3965366.5577547075,13285570.014629275,6910032.271281674,1.7584625649148777e-06,2946453.8145239702,5920031.903813406,1.9251521086646308e-07,4.620561031217263e-22
M65,25.48102268934605,0.00014710224939914248,22399313.127464052,4098723.158331663,24795.008037896772,1980122.9788573636,7361593.928228626,135.1359548625713,1.8242008220811382e-06
M66,2.060985408806335e-06,5031130.56074209,13097701.58890124,10023343.363180075,1.266501360443851e-06,3007218.142355783,28307.55307103679,131.40775240750543,6.174266098707979e-20
M67,0.0448766489329713,4293815.629828345,20890766.18547341,857010.5255114146,1.796429465952534e-06,2376342.1685730387,6124444.5804257775,0.16398386974455653,3.516172543742512e-24
M68,7.717676066507947e-21,4851595.474073129,18207886.616955232,9222567.374693288,4.561203019756164e-07,2727755.0912605715,2.7719707753408446e-06,380594.88470461697,7.12798387891175e-27
M69,2.617520778038942e-06,4291922.604300564,21603282.35060322,5008965.302785038,2.1594868939821034e-07,2074108.0150336633,5595651.648491701,1.8694510335499368,1.0300616027634211e-29
M70,0.026784811962530786,5737752.1559647955,18032847.156305738,192740.41315880828,1.710990365286929e-06,1860.3612496254418,8145368.890309067,1902283.39882801,2.1834430189645354e-21
M71,1.8959159272748005,2742389.1112395255,18933020.24209807,7757540.637657249,8.991394078090149e-07,2767203.6899826895,1624203.8139050533,0.023635369389714347,2.204911571336348e-22
M72,1.5314519057799055e-12,4844074.895779735,21109845.80575724,27906.38902658682,6.557823377770586e-07,29.231285982521932,6181934.825267537,2725373.356491514,4.8216068881611434e-09
M73,34.345242810607594,3827680.3270874266,16444731.638859775,7823028.1758752875,4.7668769824102225e-07,1772660.7900532098,2311492.418783521,25199.38501760735,2.170296292005009e-12
M74,4.72027322507492,4089594.262390961,14543691.244816134,7548523.827268472,4.6543925071470025e-07,2164926.1622284963,4633927.803055083,9.681309818930765e-06,4.8687323034186885e-14
M75,0.0025404019466330756,3448326.6990545327,20875430.32436588,8004696.11417299,9.05789548722532e-19,2667280.9389934195,0.011889017404421855,67181.70212349256,8.569699440132626e-11
M76,7.28085049121968e-19,4235635.96287577,17802394.20257933,482514.54474900564,1.1479730679998463e-06,325163.16124463343,6838135.619338543,1986725.1765768114,2.0976034753133572e-20
M77,1.6391174647817749e-09,3213286.384118664,18008695.21116906,8253837.5211586,8.615448698081789e-07,1790610.6371114948,60340.44277663607,1649005.4543145292,3.4617177076385747e-20
M78,4.4762041786108925e-05,4359468.967998744,19697517.462408755,4222156.027724378,1.4587255821680793e-13,2053839.676924362,5746813.257529151,37.117875461171366,1.971927347282386e-09
M79,1.607756224912751e-07,4836672.613197417,21421838.001099445,48.67174672442434,1.06922162437837e-06,9.103082315032363e-11,8720819.72800772,1952483.1143369253,4.0372357740047565e-09
M80,0.00013418007089552339,3973191.362070114,25672717.278417777,4110018.8232557387,3.965612172518001e-07,2245924.7946991273,5983940.787333998,153722.729539745,6.312877828796355e-36
M81,3.702060064992133e-07,3849810.40474944,23115990.99906009,5386782.959650221,4.4857723034833735e-14,1984687.6346402082,4774912.887793081,0.03189347522068378,1.4186305149089479e-06
M82,1.3699710067775158e-06,2936570.427803911,17420724.869140014,11621506.8918853,2.587612193147162e-14,2816732.465809623,13.369136886602075,0.01813401554646557,4.159647287333563e-17
M83,9.220846103875311e-12,5929181.667432092,26147600.858191088,2135346.8391762762,1.5589559391587172e-06,2386402.2240175735,5560004.463753798,6.911857422452136e-06,2.5081213518561757e-35
M84,0.04819920249274577,5321288.145969361,15969334.640605602,4030171.9900134346,2.340898337039592e-07,1119151.7138514332,8166486.537886541,86323.74178341431,3.1243942403530903e-21
M85,2.0362903792218643,3110228.8224811307,22240069.235463277,6517221.211502419,8.630684646591418e-07,2053681.3188348215,4719976.071946334,168581.8435577345,6.595806831365857e-20
M86,0.02560824737955273,4922514.695161435,22684740.22867797,208317.53451715963,3.248173780542175e-07,469703.2820271887,9030327.316981606,718335.626916197,2.2033366118586574e-10
M87,0.008810168847949391,5765026.189480964,23364353.686042584,1357384.5059858747,1.1648854241837576e-06,2175622.175985663,5762680.219722889,164377.60601353986,1.7995825989068327e-33
M88,0.003273295801940343,4210907.734136194,20419673.993424986,4907295.6758866785,2.217461502438367e-07,2635073.5683097225,4412492.874725618,0.13294130019584194,1.1793688575998798e-14
M89,4.860347747742901e-16,3971874.4202547995,21051093.117969945,1850.9121623194917,1.0873701416337858e-12,1276983.8470780938,7008114.793007271,1116461.6853581758,9.584923625449935e-07
M90,0.000148878694840193,5753630.974367992,21212646.60156164,528669.5676661623,8.147822829922956e-19,945647.4369999258,5960826.819038129,1638466.3260889926,1.4209497000276136e-06
M91,0.00037148639023815475,4793064.278841805,20872632.85768035,3761704.7791671967,3.7858752843320964e-07,1413263.4987668425,7179746.468992151,11065.29680490591,1.0196339264247106e-27
M92,1.1075224310915325e-11,2611631.884430705,24129156.55217079,2997272.9645071924,4.2534307446626044e-13,575244.0656672206,4013632.8787833587,2119930.8446705434,2.8199570811819467e-07
M93,8.672656451227336e-09,5732804.308684049,23632963.622679483,72476.23772363982,1.3994682814902397e-12,2298923.5558152744,7210426.046085065,0.0019107203603837585,6.849009214136007e-07
M94,3.430117338163114e-20,3107138.9675645377,23553726.733309202,58248.41673106293,3.824640842960728e-09,1307949.2969128196,5203859.860986041,1610380.547176579,6.832010416810733e-07
M95,0.017425015636373376,4932745.226631908,19951123.68130676,1752559.420964741,7.803289208663307e-07,396698.96452620236,5661468.582599178,1931859.4047381345,1.1135604161091904e-19
M96,0.006367900276427763,3756723.3545249957,20998632.053192966,8331997.911901181,1.0951686316376512e-06,2531644.3953047,351495.8805503069,1.5804880672579253,5.415099130825759e-21
M97,3.063665733782675,3366898.3945681653,17866729.896680363,7238455.308522782,1.9939354889748024e-06,2553723.4755308903,1451883.2360548812,0.3512206760361451,5.044956203857519e-13
M98,0.00036565574896348346,3474377.6602395154,13203961.886489253,7508453.415463303,2.5914119654381613e-10,2628533.9014859274,0.010424427863143924,590988.9131770665,7.059938223749933e-17
M99,0.23164123450935173,2101074.173250669,12845225.37797407,8679187.386388456,3.0502112524696725e-20,2611945.981726962,0.00030192442617991836,41180.772810159855,3.0824229390743794e-14
