Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M39,6.107300190342729e-09,4088476.5377963837,24494362.472954888,4732204.8425929835,0.0,2753363.9150871467,1980762.0367734493,0.7028343759257044,4.878334944769818e-07
M40,0.0001199353527483168,4283643.228605612,20487460.21310241,9323642.336576432,0.0,2575425.2192548774,562534.9578846163,0.00025780943490424436,5.023194300092561e-16
M41,2.140586747278395,4438482.379398396,15067141.44035062,8582772.925923409,0.0,2421989.859929896,34412.393332303334,542489.8588482945,1.95600988672043e-13
M42,5.244192544402275e-06,4148183.2176901936,24342210.958707854,5508102.286092188,0.0,2302137.1123491186,5082981.777030619,0.00025573839829319913,1.1866513822116244e-06
M43,0.0006788293702809703,3017695.6718278374,16092118.064781293,7562732.796119768,0.0,2637296.988381445,3756465.180486726,0.001572650159290739,9.985509940258733e-18
M44,0.006794907523838876,3476727.4109292356,22322698.499499258,2873329.6697870316,0.0,1.4745317920566592,7342468.588325229,1615761.819250205,2.9905714969710336e-07
M45,5.257963725236855e-14,3791682.3623295696,20332656.18779147,8545050.30338271,0.0,2410685.5100689144,1232.4001109888734,11.571464869364117,2.6954787969856376e-14
M46,0.005579927489310304,5548342.889322902,19443278.18728204,9135427.563220058,0.0,2171268.8833353743,11456.961261587956,428829.62429712474,7.707771633388943e-13
M47,2.6244906061950115e-08,5427479.103794762,21554616.031143002,4490441.060329614,0.0,2007143.5325816723,5907916.374133234,210537.5780700873,1.0349892231805735e-06
M48,0.00012920912582989233,4578535.004948389,22639498.369442467,4832927.204043559,0.0,2250633.838496817,2375813.576670145,42010.58809571812,1.5797943074894957e-14
M49,1.1157798159060044,5153948.428367963,20185159.34239255,3556670.1487462707,0.0,1791495.499895901,6118490.196413293,35038.16510175413,3.938930588457059e-07
M50,3.248897371993569e-13,4399603.598240002,15779448.968238125,6053034.986605578,0.0,2449448.41235398,103705.74334415456,978736.7139297773,5.0053892958350086e-18
M51,5.520762387021323e-10,2701078.2650867933,22002233.22262779,5598064.103395376,0.0,2121793.8030857225,5490211.401051808,2451.683087830168,1.6884113982226613e-06
M52,0.0007536533326420206,5094357.039466195,20565389.495591562,4837508.957346673,0.0,1739939.2894707085,6622443.520277565,190722.4777311673,5.616748571897655e-07
M53,0.15283206495409782,1823777.180794014,22750362.687772457,3403204.815680247,0.0,1877867.967993839,6701503.75283249,131345.93484192283,4.5714732830174245e-07
M54,3.408154014097535e-06,4522409.536618859,14718857.316415893,88492.40075533546,0.0,11368.394550999386,7817144.108318493,2211954.6923466595,5.471186229671327e-07
M55,7.640863317041005e-06,5259441.56876515,19229301.552107465,4411736.277784446,0.0,1565425.374617693,8540629.217411315,4.95728464651025,5.773866348109055e-07
M56,1.1819480999482032e-11,4792700.382841983,20667380.955678478,1358527.7885520211,0.0,30267.0222085044,5898718.585997427,1833224.2508108423,6.33460504816378e-08
M57,4.7182173991691656e-11,3354105.480681645,27081918.074051965,2305963.1609262954,0.0,2325054.6051833755,3678416.3248301838,365180.8027455753,1.1780704554725475e-06
M58,3.9559464594006766,3737079.694062058,23302484.633232955,3771624.8849727507,0.0,2321295.234739217,5098141.661117866,0.0015044513727156565,5.609654572437373e-07
M59,0.0021237138015091084,4122236.5845741844,21537510.402631417,5235530.158136641,0.0,1826061.8374085568,5298908.741725346,119185.30780846244,6.58886279076338e-07
M60,0.03404988434308366,1908244.6862730207,21896820.098058235,8525524.916668935,0.0,2731883.41341716,0.00017915781073746956,0.758821013871587,2.168076031112207e-18
M61,7.261705628628786e-10,1688234.8639057528,18670358.33536448,8095296.45709029,0.0,2617383.221648011,0.00043980149932948854,942165.6381125427,2.521245941245628e-18
M62,6.800397338299102e-05,5180449.62848083,12638965.60452277,10885787.352737095,0.0,2068989.6580881984,1.7307829991963213,8.85574917768962,9.478549359042924e-11
M63,0.00045915999354942936,3894915.07790114,18776892.41312798,8541034.877680881,0.0,1820224.2129318418,725778.0332489543,1322.6612951274938,2.6271276346089264e-13
M64,2.988519298472896e-05,3965362.466649489,13285564.031273082,6910031.049658201,0.0,2946450.7384838657,5920024.621596069,1.0955232185207076e-07,2.261866370147922e-15
M65,0.8442996510084511,4384794.615825737,19282047.041444067,4319828.25775253,0.0,1918664.1690010903,7431408.0085168565,10.870018890999487,7.634048031567412e-07
M66,2.2217706284153467e-06,5030602.384312071,13097177.661275651,10023735.04250374,0.0,3006714.8929086532,27765.585823224377,126.11750556206168,1.1526121437422085e-14
M67,0.04548769308464223,4280558.999794777,20867956.839330874,910548.4100223565,0.0,2375768.365684574,6099944.387524165,0.15481001346419804,5.649198603483079e-07
M68,4.281390619035021e-19,4851724.0510632135,18206584.8899369,9224614.827157531,0.0,2727812.236839826,3.9955055737134464e-06,379998.5085120999,7.600812294531151e-22
M69,2.5859100845203114e-06,4291853.309371032,21603192.540899936,5009187.061723336,0.0,2074099.6407316972,5595690.01802811,1.7850750428763253,2.449620512264696e-07
M70,0.02997339144688963,5727357.232196989,18024170.045132767,241254.4332313887,0.0,2159.874496854722,8125820.473120401,1898582.5262716815,5.54056024456216e-07
M71,1.9399735551017732,2739446.824654977,18930112.89852466,7768487.785039096,0.0,2767466.2252552076,1611381.967382912,0.022846511538372912,2.6529530385130238e-11
M72,1.7504365712618577e-12,4843859.672752033,21109697.129089717,34333.485740648044,0.0,34.60109554901176,6179346.775339339,2724435.770277146,1.739140145933815e-06
M73,36.877167251654356,3824668.595169294,16440918.443290465,7834816.025572157,0.0,1774469.6290402964,2299963.0730502387,22697.18273086389,5.427669198970394e-12
M74,4.431068839612578,4088670.6359651,14542061.4422213,7547566.996081456,0.0,2163960.78085494,4631676.118274419,8.555228164191368e-06,3.592454463722726e-13
M75,0.002440814048204287,3451383.015887123,20877605.37945023,7980127.173275092,0.0,2658791.439059787,0.007762779618738499,81337.78531885963,1.251080353365093e-10
M76,4.845632959070995e-14,4220389.231726521,17811106.063454345,492915.10303307505,0.0,304862.73269017314,6867150.265557685,2004475.6887911567,1.3468176238564346e-06
M77,1.6943576335404971e-09,3210591.2496496257,18009219.682411447,8261658.30956367,0.0,1791244.533182258,48925.808025443774,1650453.9252742846,1.0747498659240645e-06
M78,4.508177725118466e-05,4358717.466137907,19696329.260921124,4222031.557270737,0.0,2053433.0563124283,5745306.523636977,36.859682962951005,1.0150512491958843e-08
M79,1.5293792757639143e-07,4836658.605019703,21421845.74747056,110.03412549676952,0.0,1.7295160598442751e-10,8720786.08086983,1952481.6776259856,3.5563420319089594e-07
M80,0.00012502620045680096,3973258.393809848,25671591.93584237,4115172.1562727345,0.0,2246688.5906715686,5987651.686236669,151519.57879453702,1.1614032262921383e-06
M81,3.404019131980683e-07,3849751.21399975,23116010.854571577,5386915.500954231,0.0,1984680.4376225113,4774887.689446479,0.03055050984287131,5.787856977550813e-07
M82,1.154010472110025e-06,2936566.511286226,17420724.01570847,11621512.762798991,0.0,2816732.7553901584,11.5051283779221,0.0185977363440719,1.4729336629091462e-13
M83,1.1777904807505951e-11,5921457.657835948,26134345.80823774,2194465.4039893453,0.0,2386141.9664537758,5555435.412827262,5.194957596165841e-06,7.537979609818279e-07
M84,0.11571233956397903,5329587.895044631,15957336.259062883,4023624.106522786,0.0,1113721.9792342484,8194190.971709129,76178.85998353385,2.7022101570884843e-14
M85,2.0369469367078032,3110122.6937777135,22239765.566034034,6517066.939971931,0.0,2053478.7916739646,4719477.2297477005,168563.64612358928,2.992652944649512e-12
M86,0.025106306999570366,4920675.668065501,22684319.288938034,218902.14888621855,0.0,471253.39341816824,9030014.77240478,715895.4352040972,3.8991884878178414e-07
M87,0.008918044288300356,5764993.6169826295,23357235.922838937,1376993.685345325,0.0,2174750.8122313134,5761566.883714286,164544.49091948493,4.935890987045678e-07
M88,0.003408448212348973,4206191.29876062,20411026.493902903,4905555.254102328,0.0,2632063.7327539627,4406441.8412997015,0.10599889570675367,4.903152310096701e-13
M89,7.879761083724313e-19,3971840.6026441734,21050989.947685532,2038.6792507577381,0.0,1276997.4038249091,7008043.904640134,1116424.9468279104,7.944558324219615e-07
M90,0.00016259174392810728,5746389.007586043,21216887.736384556,594000.6492669913,0.0,966852.0289237063,5914231.367357583,1612722.171060494,1.9854376460210365e-07
M91,0.00023047880656174106,4750978.185580128,20871329.624553192,3957216.873395609,0.0,1433745.8430063,7094732.53703944,7251.731813241807,1.3633694413641949e-06
M92,1.8491496499127368e-13,2613491.130642145,24128475.58402712,2994801.112739753,0.0,576378.3946639331,4017008.450789096,2118308.3703527097,3.5866857646782624e-07
M93,7.1074975000591535e-09,5732687.870912598,23628136.468824472,79372.06328030322,0.0,2298944.4900861722,7206691.500942017,0.0016907232105172988,1.2799629186278178e-06
M94,4.647044076420472e-19,3105748.372547437,23552502.692258336,67013.67550790517,0.0,1308970.0524487044,5197505.195273373,1609499.8055576223,1.0051382634246709e-06
M95,0.04248000329168078,4954223.707579852,19556793.9709717,2545067.918085977,0.0,638328.3408530571,4798844.946902406,1696630.04370033,3.8749377980648493e-07
M96,0.002851930017085012,3719638.4514075173,21030118.589861527,8462019.812287288,0.0,2535947.0385675905,202392.4828986362,0.2113290127785919,1.3276892482386848e-14
M97,2.6526283842062046,3371676.638693582,17824702.328162227,7294437.517563658,0.0,2551077.787676686,1413074.5038435133,0.2599923343580458,3.9545101537542815e-09
M98,0.0003941289230695171,3474222.9179181918,13203188.65221163,7508003.088672691,0.0,2628034.8640850205,0.0037635237693487223,591878.0080278317,3.6864492044147645e-15
M99,0.24977360333726017,2101039.579312736,12846039.136234902,8677784.354246734,0.0,2611287.3684352534,0.00019419696676579277,41971.94939745738,5.487371465347465e-14
