Population,F.sanfranciscensis,L.brevis,L.plantarum,C.paralimentarius,A.malorum,S.cerevisiae,W.anomalus,K.humilis,K.servazzii
M50,0.0,6210313.1324663805,17666697.38844773,272473.58037244715,0.0,2530821.0018019495,4648994.181858849,15718.037424186788,0.0
M51,0.0,3790274.662536106,21480815.599931657,270069.9644695542,0.0,2114389.1647564988,6459549.932624275,41623.068566235255,0.0
M52,0.0,5423324.4662569035,20798234.39717387,208922.58284324265,0.0,1972565.4676649328,6876167.939313865,48673.93692956554,0.0
M53,0.0,2895903.515614663,22451793.337537184,15069.464563498921,0.0,1950084.240549285,7268143.847763615,22187.97714904134,0.0
M54,0.0,4594380.531168977,14563875.227856835,166.27918665929755,0.0,47424.947346375135,7850785.381306729,2152932.694690373,0.0
M55,0.0,5688524.956629695,21957271.715595733,831644.0619069195,0.0,1659662.0142869852,8338022.084683959,1.679434115740342,0.0
M56,0.0,5232193.0182022555,20326068.782167144,8123.4980426099655,0.0,26351.276902310943,6493444.589456776,1742113.3211629163,0.0
M57,0.0,3673747.4264576896,26868708.145551793,26407.62296421493,0.0,2467543.0603681505,3957730.4514176724,298315.2798099165,0.0
M58,0.0,4824722.650353804,22414561.31903133,770552.5339417227,0.0,2423904.334351701,5055142.100294526,0.0,0.0
M59,0.0,4945113.048605668,22920480.92197084,950100.80166909,0.0,1737424.3201539796,5418371.871815838,330950.1966034583,0.0
M60,0.0,3541728.7601929307,23169339.43193038,881804.8751376073,0.0,2498799.8649499197,4637866.62888679,650.8786819413397,0.0
M61,0.0,1998941.500778903,18579470.051409308,7854094.624726385,0.0,2636088.359731424,29308.378573507132,882075.0902245407,0.0
M62,0.0,5939687.53484164,23846168.503848974,2228041.876059146,0.0,2016405.4316815075,5232471.884166588,0.0,0.0
M63,0.0,5395565.124414138,17655590.203245774,939910.4984373129,0.0,1884697.107446852,5288546.385340659,47271.02285392931,0.0
M64,0.0,3950484.060586083,13748731.239072068,5899049.596423288,0.0,2993747.878751137,5849352.098529019,0.0,0.0
M65,0.0,0.0,21967388.742113255,4870.911469070174,6818019.287394334,1938891.9315689835,6995526.197387495,322.91182989030807,0.0
M66,0.0,5829586.618929499,14292912.695085274,1484469.259854493,0.0,2657357.7969535342,5899396.689261233,3.8897068011065388,0.0
M67,0.0,4503800.145365885,21176499.111854002,1043.0469081488782,0.0,2389510.403262442,6503072.634699763,3.0801997004441355,0.0
M68,0.0,5555472.043664426,21309475.134085968,19929.903430779905,0.0,1871242.9038757244,6884116.29358775,118482.06673147639,0.0
M69,0.0,5403274.342053707,22888556.317178115,442933.1892331226,0.0,2211655.1601764658,5258410.727301863,0.0,0.0
M70,0.0,5793719.229227565,17915154.58473783,96.46784145492312,0.0,3915.5108354803747,8291221.3708887575,1891377.4208154103,0.0
M71,0.0,4288720.525847272,20933269.09545759,126059.81785293162,0.0,2512567.5819217055,7063286.597783678,0.0,0.0
M72,0.0,4842695.713462935,21032815.97868084,33.47378905389435,0.0,123.02097976467329,6183558.427369219,2738228.6340701208,0.0
M73,0.0,5271601.783509156,15866946.114209278,1895824.5245306052,0.0,1513532.5579165558,6898153.630968377,741.4636415159788,0.0
M74,0.0,4501859.043172372,14075318.230929308,6529152.595157069,0.0,2195903.7821903797,4725201.717440259,0.0,0.0
M75,0.0,5613885.9036031375,20406965.023504585,141702.7807710213,0.0,2528820.158634908,5430454.856031801,0.0,0.0
M76,0.0,4250933.2474215645,17694688.598707914,288.44821235518066,0.0,274778.13615027396,6908449.266208749,2060542.9140879049,0.0
M77,0.0,4639128.420984568,18105542.808402937,2222418.880260666,0.0,1792365.7318312814,3607645.447913509,1114831.277911206,0.0
M78,0.0,4833519.981549657,19338735.46951692,448054.5487127265,0.0,2047894.6776397647,6721362.212919327,35.47597733255611,0.0
M79,0.0,0.0,25468753.948016193,0.0,10.44509170577165,0.0,8762663.944359832,1951383.0354198827,0.0
M80,0.0,4971930.805101315,25639507.758809812,146643.67754655,0.0,2335777.3144203606,6267152.658427351,52221.79019787072,0.0
M81,0.0,5227706.711703965,22891257.828185517,1276062.719920321,0.0,2173779.505053116,5391242.476408125,0.0,0.0
M82,0.0,3998508.107810232,18228824.189595435,8505525.067831961,0.0,2720680.8762849616,1248600.8353160531,0.0,0.0
M83,0.0,6189898.32254638,26521823.26468241,4436.585719912721,0.0,2399148.6936609936,5693566.268874162,0.0,0.0
M84,0.0,6595608.766135711,16215987.524107859,501018.66254171263,0.0,1657625.8345646085,7017006.809818394,7040.618329163152,0.0
M85,0.0,3019668.134572529,23498471.740541518,4084433.357646019,0.0,2050646.279215224,4798986.40134146,159569.7666585201,0.0
M86,0.0,5005521.760508057,22557125.491619524,278.5770780244175,0.0,527997.1410474869,9136595.053944103,614382.6854441019,0.0
M87,0.0,5855394.656185513,23727673.331874568,1420.52077209296,0.0,2254188.5221374854,6135907.820926316,34895.90054947412,0.0
M88,0.0,4841299.591756139,19781143.43223208,2147063.810638494,0.0,2903008.383185869,4501394.465982812,0.0,0.0
M89,0.0,4032180.3125762003,20858405.746653106,8.920838575309672,0.0,1315798.1775418052,7046798.664805973,1060041.3273384392,0.0
M90,0.0,6044104.762761627,20970573.675525926,2801.553969370631,0.0,1399797.7189239126,5859295.50437883,1183889.998518922,0.0
M91,0.0,5540345.015917311,20909445.673161652,2417.063517875069,0.0,1161085.9875451003,8382772.393564188,49406.966663776446,0.0
M92,0.0,3863747.2917031376,23906310.434321374,593442.9647221295,0.0,1583213.0965782674,5384448.602007508,834519.0681471193,0.0
M93,0.0,5734790.430452929,23643144.3420101,156.35952177454024,0.0,2298720.3119709776,7253900.512464924,0.0,0.0
M94,0.0,3189827.535997104,23416044.070723224,143.8262317953752,0.0,1368815.370797606,5208124.648361469,1550763.1578704498,0.0
M95,0.0,4927528.913678526,20745042.939194016,859.7642784051234,0.0,61110.88911070181,7160899.744256126,2367178.0731058707,0.0
M96,0.0,5698655.9947246155,19567606.65399944,137807.53735648355,0.0,2518928.940251214,5516955.065411252,52.10094537938498,0.0
M97,0.0,2831035.3775883373,22368801.07354977,121686.98505628647,0.0,2833870.199035365,4515671.228575757,1.7718358455977945,0.0
M98,0.0,4341122.656778872,16509428.4329001,79163.62700875885,1.2488813169807602,2671193.8078145897,4788770.631949439,305830.69519309315,0.0
M99,0.0,3826365.693683453,15632875.985382235,247564.05840881585,0.0,2331513.9426678545,5193359.8385283165,9.025013575576828,0.0
